Date,County,Town,Village,VillageID,VillageLon,VillageLat
2025/05/05,新北市,新店區,張北里,6500600-040,121.5454159,24.97240012
2025/05/05,新北市,新莊區,富民里,6500500-078,121.4218754,25.02745162
2025/05/05,新北市,板橋區,永安里,6500100-062,121.4762765,25.02334491
2025/05/05,新北市,新莊區,龍鳳里,6500500-050,121.4151866,25.02125075
2025/05/05,新北市,中和區,正南里,6500300-092,121.5071234,24.98371747
2025/05/05,新北市,新店區,達觀里,6500600-068,121.504797,24.9415708
2025/05/05,新北市,新莊區,富國里,6500500-024,121.4197339,25.02698365
2025/05/05,新北市,樹林區,樹興里,6500700-029,121.4172158,24.99117151
2025/05/05,新北市,板橋區,埤墘里,6500100-061,121.4734998,25.02220781
2025/05/05,新北市,中和區,東南里,6500300-036,121.511175,24.98596925
2025/05/05,新北市,新店區,寶興里,6500600-006,121.5465061,24.98051835
2025/05/05,新北市,板橋區,廣新里,6500100-064,121.4750758,25.02046407
2025/05/05,新北市,新店區,忠孝里,6500600-009,121.5348853,24.98913968
2025/05/05,新北市,永和區,忠義里,6500400-010,121.5076601,25.01540691
2025/05/05,新北市,新店區,雙坑里,6500600-024,121.5880035,24.94478
2025/05/05,新北市,三重區,永盛里,6500200-088,121.4850783,25.07649646
2025/05/05,新北市,板橋區,五權里,6500100-123,121.4648492,24.99307561
2025/05/06,新北市,新店區,屈尺里,6500600-026,121.5636091,24.91840554
2025/05/06,新北市,板橋區,溪洲里,6500100-099,121.4264059,24.98800716
2025/05/06,新北市,三重區,正德里,6500200-047,121.4963437,25.06374288
2025/05/06,新北市,新店區,下城里,6500600-013,121.5215508,24.95582736
2025/05/06,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/06,新北市,新店區,香坡里,6500600-060,121.4800609,24.95896335
2025/05/06,新北市,新店區,安昌里,6500600-064,121.5105513,24.96151479
2025/05/06,新北市,萬里區,野柳里,6502800-003,121.6705718,25.19979598
2025/05/06,新北市,新店區,華城里,6500600-069,121.5045365,24.92587758
2025/05/06,新北市,新店區,粗坑里,6500600-025,121.5596732,24.93311073
2025/05/06,新北市,板橋區,留侯里,6500100-001,121.4551047,25.00970744
2025/05/06,新北市,萬里區,溪底里,6502800-007,121.6164933,25.15230365
2025/05/06,新北市,板橋區,流芳里,6500100-002,121.4572633,25.00808197
2025/05/06,新北市,三峽區,竹崙里,6500900-022,121.4360374,24.89926643
2025/05/06,新北市,新店區,公崙里,6500600-016,121.5129649,24.95267703
2025/05/06,新北市,三重區,福祉里,6500200-008,121.4856528,25.05464341
2025/05/06,新北市,三重區,正義里,6500200-048,121.4954283,25.06562302
2025/05/06,新北市,板橋區,莊敬里,6500100-121,121.4718317,25.02034377
2025/05/06,新北市,板橋區,赤松里,6500100-003,121.4560229,25.00963157
2025/05/06,新北市,三重區,田中里,6500200-017,121.4816198,25.06695071
2025/05/06,新北市,三重區,長安里,6500200-056,121.4989342,25.06777916
2025/05/06,新北市,板橋區,挹秀里,6500100-005,121.4594573,25.01014015
2025/05/06,新北市,樹林區,樹東里,6500700-013,121.4248416,24.98643246
2025/05/06,新北市,板橋區,華福里,6500100-111,121.4579799,25.00503303
2025/05/06,新北市,板橋區,黃石里,6500100-004,121.4577527,25.01164083
2025/05/07,新北市,貢寮區,福隆里,6502600-006,121.9547326,25.00687338
2025/05/07,新北市,板橋區,信義里,6500100-088,121.4575675,24.99304968
2025/05/07,新北市,貢寮區,仁里里,6502600-007,121.919766,25.04551227
2025/05/07,新北市,板橋區,廣福里,6500100-083,121.4614257,24.99179636
2025/05/07,新北市,貢寮區,仁里里,6502600-007,121.919766,25.04551227
2025/05/07,新北市,板橋區,廣德里,6500100-078,121.4647007,25.00020913
2025/05/07,新北市,鶯歌區,中鶯里,6500800-005,121.3532976,24.95434939
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,板橋區,重慶里,6500100-080,121.4607381,24.99656178
2025/05/07,新北市,貢寮區,福連里,6502600-009,121.9846206,25.00655985
2025/05/07,新北市,鶯歌區,東鶯里,6500800-001,121.3572128,24.9527475
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,新店區,新生里,6500600-038,121.5387176,24.96465234
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/07,新北市,板橋區,和平里,6500100-082,121.4619798,24.99409002
2025/05/07,新北市,貢寮區,美豐里,6502600-010,121.8984332,25.0626036
2025/05/08,新北市,樹林區,柑園里,6500700-026,121.3859216,24.95298191
2025/05/08,新北市,中和區,秀士里,6500300-077,121.5153577,24.99131701
2025/05/08,新北市,新店區,廣明里,6500600-035,121.5405557,24.96029124
2025/05/08,新北市,新莊區,中宏里,6500500-057,121.4477039,25.04789513
2025/05/08,新北市,永和區,民本里,6500400-034,121.5273157,24.99675896
2025/05/08,新北市,新莊區,中全里,6500500-058,121.449572,25.04711348
2025/05/08,新北市,土城區,頂福里,6501300-024,121.4139294,24.95616757
2025/05/08,新北市,土城區,頂埔里,6501300-023,121.422012,24.95500243
2025/05/08,新北市,金山區,美田里,6502700-005,121.6330463,25.22460492
2025/05/08,新北市,新莊區,中泰里,6500500-017,121.4498705,25.04580274
2025/05/08,新北市,土城區,學府里,6501300-029,121.4521133,24.98363791
2025/05/08,新北市,土城區,裕生里,6501300-036,121.4445471,24.98933211
2025/05/08,新北市,三峽區,八張里,6500900-003,121.3686533,24.92958535
2025/05/08,新北市,三重區,瑞德里,6500200-081,121.498582,25.0749924
2025/05/08,新北市,土城區,頂福里,6501300-024,121.4139294,24.95616757
2025/05/08,新北市,八里區,長坑里,6502300-009,121.3915177,25.11552957
2025/05/08,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/05/08,新北市,新莊區,中平里,6500500-075,121.4463443,25.05105155
2025/05/08,新北市,八里區,下罟里,6502300-010,121.3806319,25.1377991
2025/05/08,新北市,新店區,文明里,6500600-036,121.5405224,24.96301536
2025/05/08,新北市,土城區,柑林里,6501300-009,121.453515,24.97760591
2025/05/08,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/05/08,新北市,中和區,景平里,6500300-047,121.5116161,24.99292631
2025/05/08,新北市,新莊區,立廷里,6500500-076,121.4432263,25.05106763
2025/05/08,新北市,土城區,祖田里,6501300-026,121.4251804,24.94377101
2025/05/08,新北市,泰山區,全興里,6501600-017,121.4331708,25.05470984
2025/05/08,新北市,土城區,沛陂里,6501300-022,121.421484,24.96558381
2025/05/08,新北市,深坑區,阿柔里,6501800-005,121.6081323,24.98711516
2025/05/08,新北市,八里區,荖阡里,6502300-008,121.4048839,25.13217202
2025/05/08,新北市,土城區,明德里,6501300-043,121.4494142,24.98207547
2025/05/08,新北市,土城區,峯廷里,6501300-017,121.4690457,24.98523037
2025/05/08,新北市,三重區,崇德里,6500200-082,121.4964797,25.07461822
2025/05/08,新北市,新莊區,中和里,6500500-014,121.4504199,25.04418397
2025/05/08,新北市,新店區,新店里,6500600-031,121.537026,24.95428931
2025/05/09,新北市,中和區,佳和里,6500300-019,121.5026526,25.00531298
2025/05/09,新北市,土城區,延祿里,6501300-047,121.4698513,24.99000016
2025/05/09,新北市,樹林區,南園里,6500700-024,121.3871118,24.9481158
2025/05/09,新北市,土城區,延壽里,6501300-030,121.4719331,24.99208492
2025/05/09,新北市,三重區,安慶里,6500200-075,121.4942456,25.06874196
2025/05/09,新北市,蘆洲區,鷺江里,6501400-008,121.4762263,25.08581184
2025/05/09,新北市,板橋區,新埔里,6500100-027,121.4667642,25.02301258
2025/05/09,新北市,三重區,安慶里,6500200-075,121.4942456,25.06874196
2025/05/09,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/05/09,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/05/09,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/05/09,新北市,中和區,積穗里,6500300-055,121.4800755,25.0047111
2025/05/09,新北市,中和區,國光里,6500300-069,121.4686293,25.00258709
2025/05/09,新北市,中和區,積穗里,6500300-055,121.4800755,25.0047111
2025/05/10,新北市,新店區,柴埕里,6500600-014,121.5095845,24.96806042
2025/05/12,新北市,永和區,豫溪里,6500400-003,121.5172362,25.00952129
2025/05/12,新北市,土城區,延吉里,6501300-034,121.4739965,24.98755975
2025/05/12,新北市,淡水區,學府里,6501000-041,121.4601792,25.17251487
2025/05/12,新北市,土城區,安和里,6501300-031,121.4667048,24.98891522
2025/05/12,新北市,土城區,安和里,6501300-031,121.4667048,24.98891522
2025/05/12,新北市,土城區,清溪里,6501300-016,121.4611531,24.98565886
2025/05/12,新北市,新店區,張南里,6500600-032,121.537264,24.95931106
2025/05/12,新北市,淡水區,八勢里,6501000-020,121.463457,25.15239345
2025/05/12,新北市,土城區,延吉里,6501300-034,121.4739965,24.98755975
2025/05/12,新北市,新店區,國校里,6500600-033,121.5419978,24.9538313
2025/05/12,新北市,土城區,青雲里,6501300-032,121.4580421,24.98039206
2025/05/12,新北市,土城區,永豐里,6501300-014,121.4623585,24.98159398
2025/05/13,新北市,雙溪區,新基里,6502500-003,121.8787123,25.04192504
2025/05/13,新北市,三重區,田安里,6500200-018,121.4831237,25.06235904
2025/05/13,新北市,三重區,大有里,6500200-001,121.4730118,25.07041375
2025/05/13,新北市,雙溪區,牡丹里,6502500-006,121.8632672,25.0664536
2025/05/13,新北市,永和區,永福里,6500400-007,121.5235393,25.00750931
2025/05/13,新北市,雙溪區,魚行里,6502500-004,121.8726707,25.01627688
2025/05/13,新北市,三峽區,介壽里,6500900-023,121.3863562,24.92118626
2025/05/13,新北市,五股區,集賢里,6501500-016,121.4426773,25.11122533
2025/05/13,新北市,土城區,埤塘里,6501300-001,121.4481909,24.96619483
2025/05/13,新北市,淡水區,新興里,6501000-010,121.4412959,25.18033819
2025/05/13,新北市,新莊區,榮和里,6500500-016,121.452723,25.0351305
2025/05/13,新北市,三峽區,插角里,6500900-015,121.409877,24.86655264
2025/05/13,新北市,汐止區,中興里,6501100-026,121.6314448,25.06468886
2025/05/13,新北市,淡水區,新春里,6501000-035,121.4396417,25.18285951
2025/05/13,新北市,五股區,成德里,6501500-014,121.4561307,25.10228662
2025/05/13,新北市,新莊區,文德里,6500500-019,121.4554577,25.03490565
2025/05/13,新北市,三重區,光輝里,6500200-036,121.4994765,25.05946842
2025/05/13,新北市,新莊區,文明里,6500500-022,121.4616305,25.03820588
2025/05/13,新北市,三重區,富貴里,6500200-105,121.4904386,25.08812405
2025/05/13,新北市,雙溪區,上林里,6502500-009,121.8288476,25.02801267
2025/05/13,新北市,新莊區,立人里,6500500-026,121.4544533,25.03790987
2025/05/13,新北市,永和區,信義里,6500400-057,121.5130474,25.01132849
2025/05/13,新北市,永和區,永元里,6500400-011,121.5207504,25.00120166
2025/05/13,新北市,三重區,田中里,6500200-017,121.4816198,25.06695071
2025/05/13,新北市,五股區,五龍里,6501500-007,121.4129512,25.10255949
2025/05/13,新北市,淡水區,水碓里,6501000-011,121.4446782,25.17696433
2025/05/13,新北市,烏來區,孝義里,6502900-005,121.619141,24.83119624
2025/05/14,新北市,三峽區,安坑里,6500900-021,121.4658622,24.91445105
2025/05/14,新北市,板橋區,華貴里,6500100-085,121.456911,25.00228211
2025/05/14,新北市,蘆洲區,保和里,6501400-012,121.4721308,25.0856036
2025/05/14,新北市,中和區,瑞穗里,6500300-063,121.4729102,25.00561882
2025/05/14,新北市,淡水區,崁頂里,6501000-008,121.433883,25.19695962
2025/05/14,新北市,板橋區,宏翠里,6500100-033,121.4595201,25.03233546
2025/05/14,新北市,淡水區,協元里,6501000-027,121.4406304,25.17344985
2025/05/14,新北市,板橋區,廣福里,6500100-083,121.4614257,24.99179636
2025/05/14,新北市,瑞芳區,弓橋里,6501200-016,121.8417702,25.09345536
2025/05/14,新北市,蘆洲區,鷺江里,6501400-008,121.4762263,25.08581184
2025/05/14,新北市,土城區,清和里,6501300-013,121.4628327,24.97443937
2025/05/14,新北市,土城區,金城里,6501300-046,121.466157,24.98567735
2025/05/14,新北市,板橋區,文化里,6500100-104,121.4681712,25.02778679
2025/05/14,新北市,土城區,青山里,6501300-045,121.4659677,24.97752899
2025/05/14,新北市,中和區,冠穗里,6500300-090,121.4732984,25.00213085
2025/05/14,新北市,土城區,永富里,6501300-038,121.4652978,24.98254732
2025/05/14,新北市,土城區,埤林里,6501300-010,121.4531477,24.98769175
2025/05/14,新北市,板橋區,華中里,6500100-090,121.4441985,25.01528555
2025/05/14,新北市,瑞芳區,石山里,6501200-026,121.8552212,25.11471881
2025/05/14,新北市,淡水區,北投里,6501000-012,121.4611644,25.18183835
2025/05/14,新北市,永和區,雙和里,6500400-024,121.5081027,25.00102069
2025/05/14,新北市,土城區,青雲里,6501300-032,121.4580421,24.98039206
2025/05/14,新北市,板橋區,聚安里,6500100-096,121.4403248,25.00272804
2025/05/14,新北市,汐止區,福山里,6501100-024,121.6210678,25.04580058
2025/05/14,新北市,瑞芳區,銅山里,6501200-025,121.8622343,25.10233147
2025/05/14,新北市,板橋區,光復里,6500100-053,121.4860881,25.01921052
2025/05/14,新北市,板橋區,聯翠里,6500100-032,121.4679966,25.02536771
2025/05/14,新北市,土城區,員林里,6501300-003,121.4449699,24.97789261
2025/05/14,新北市,瑞芳區,猴硐里,6501200-014,121.8310001,25.07902871
2025/05/15,新北市,平溪區,十分里,6502400-011,121.7726327,25.04412248
2025/05/15,新北市,永和區,福和里,6500400-038,121.5184532,25.00551137
2025/05/15,新北市,瑞芳區,永慶里,6501200-019,121.8449289,25.10535174
2025/05/15,新北市,淡水區,新義里,6501000-034,121.4415985,25.17717526
2025/05/15,新北市,土城區,復興里,6501300-035,121.455318,24.99120604
2025/05/15,新北市,土城區,瑞興里,6501300-011,121.4552736,24.994286
2025/05/15,新北市,平溪區,嶺腳里,6502400-006,121.7411223,25.04003208
2025/05/15,新北市,中和區,碧河里,6500300-084,121.4906928,24.99963472
2025/05/15,新北市,土城區,復興里,6501300-035,121.455318,24.99120604
2025/05/15,新北市,汐止區,樟樹里,6501100-018,121.6346684,25.05867002
2025/05/15,新北市,淡水區,油車里,6501000-032,121.4269611,25.17916978
2025/05/15,新北市,新莊區,西盛里,6500500-015,121.4326259,25.01183892
2025/05/15,新北市,土城區,員福里,6501300-033,121.4388031,24.9798995
2025/05/15,新北市,永和區,民治里,6500400-008,121.5173815,24.99831551
2025/05/15,新北市,泰山區,福興里,6501600-016,121.4346588,25.05719924
2025/05/15,新北市,土城區,員福里,6501300-033,121.4388031,24.9798995
2025/05/15,新北市,新莊區,海山里,6500500-001,121.4445782,25.03294303
2025/05/16,新北市,三重區,慈生里,6500200-099,121.4854437,25.07987349
2025/05/16,新北市,三重區,慈愛里,6500200-101,121.4835555,25.08037835
2025/05/16,新北市,永和區,大同里,6500400-042,121.5065848,25.01366152
2025/05/16,新北市,三重區,慈生里,6500200-099,121.4854437,25.07987349
2025/05/16,新北市,永和區,信義里,6500400-057,121.5130474,25.01132849
2025/05/16,新北市,三重區,永清里,6500200-090,121.4805445,25.07839961
2025/05/16,新北市,三重區,永順里,6500200-114,121.4775308,25.0757023
2025/05/16,新北市,三重區,仁華里,6500200-118,121.4833934,25.08218012
2025/05/16,新北市,五股區,觀音里,6501500-004,121.4280441,25.11725193
2025/05/16,新北市,三重區,信安里,6500200-074,121.4924916,25.07082674
2025/05/18,新北市,三重區,溪美里,6500200-093,121.4917811,25.07796713
2025/05/19,新北市,金山區,五湖里,6502700-006,121.6174289,25.21089509
2025/05/19,新北市,泰山區,同興里,6501600-011,121.4315243,25.05669138
2025/05/19,新北市,金山區,清泉里,6502700-011,121.6277351,25.23191211
2025/05/19,新北市,金山區,美田里,6502700-005,121.6330463,25.22460492
2025/05/19,新北市,金山區,美田里,6502700-005,121.6330463,25.22460492
2025/05/19,新北市,三重區,錦田里,6500200-011,121.4879345,25.06254034
2025/05/19,新北市,金山區,金美里,6502700-015,121.6350871,25.21964253
2025/05/19,新北市,金山區,磺港里,6502700-004,121.6433514,25.22739681
2025/05/19,新北市,金山區,西湖里,6502700-013,121.6152258,25.24680105
2025/05/19,新北市,金山區,三界里,6502700-010,121.6106056,25.23719638
2025/05/19,新北市,金山區,磺港里,6502700-004,121.6433514,25.22739681
2025/05/20,新北市,蘆洲區,南港里,6501400-015,121.4587724,25.09316529
2025/05/20,新北市,汐止區,忠山里,6501100-037,121.6262951,25.07761562
2025/05/20,新北市,永和區,中興里,6500400-018,121.5173155,25.0127101
2025/05/20,新北市,石門區,老梅里,6502200-003,121.5517168,25.26169392
2025/05/20,新北市,石門區,富基里,6502200-002,121.5383493,25.28171213
2025/05/20,新北市,烏來區,信賢里,6502900-004,121.5187377,24.82420724
2025/05/20,新北市,蘆洲區,恆德里,6501400-009,121.4793651,25.08220737
2025/05/20,新北市,汐止區,崇德里,6501100-042,121.669839,25.06600355
2025/05/21,新北市,新店區,日興里,6500600-019,121.4713413,24.94312781
2025/05/22,新北市,新莊區,中平里,6500500-075,121.4463443,25.05105155
2025/05/22,新北市,平溪區,石底里,6502400-004,121.7333589,25.02123701
2025/05/22,新北市,新莊區,西盛里,6500500-015,121.4326259,25.01183892
2025/05/22,新北市,三重區,博愛里,6500200-110,121.476475,25.06772735
2025/05/22,新北市,汐止區,保長里,6501100-012,121.6769447,25.08079419
2025/05/22,新北市,林口區,麗園里,6501700-017,121.3734733,25.06834042
2025/05/23,新北市,板橋區,中正里,6500100-010,121.4520281,25.02577302
2025/05/23,新北市,中和區,安穗里,6500300-062,121.4820643,25.00169372
2025/05/23,新北市,汐止區,保新里,6501100-050,121.6891867,25.0676152
2025/05/23,新北市,汐止區,新昌里,6501100-007,121.6637454,25.06809608
2025/05/23,新北市,瑞芳區,崇文里,6501200-020,121.842691,25.10918225
2025/05/23,新北市,中和區,安平里,6500300-022,121.5095528,24.99919543
2025/05/24,新北市,汐止區,長青里,6501100-044,121.609925,25.11480338
2025/05/24,新北市,三峽區,秀川里,6500900-002,121.3712599,24.93427711
2025/05/26,新北市,深坑區,埔新里,6501800-006,121.61944,25.00551798
2025/05/28,新北市,三芝區,茂長里,6502100-006,121.5195179,25.25354771
2025/05/28,新北市,永和區,豫溪里,6500400-003,121.5172362,25.00952129
2025/05/28,新北市,三芝區,福德里,6502100-010,121.509257,25.23276771
2025/05/28,新北市,五股區,五福里,6501500-009,121.4370668,25.08932039
2025/05/30,新北市,三重區,大德里,6500200-060,121.5028046,25.06487926
2025/05/30,新北市,三重區,國隆里,6500200-043,121.4925897,25.06352861
2025/05/30,新北市,三重區,重陽里,6500200-044,121.4899647,25.06450778
2025/05/30,新北市,三重區,中山里,6500200-041,121.4920679,25.06181003
2025/05/30,新北市,三重區,重新里,6500200-046,121.4964855,25.06251726
2025/05/31,新北市,中和區,嘉穗里,6500300-058,121.4778251,24.99616226
2025/05/31,新北市,深坑區,埔新里,6501800-006,121.61944,25.00551798
2025/06/01,新北市,中和區,文元里,6500300-059,121.4818644,24.99632799
2025/06/01,新北市,永和區,光復里,6500400-036,121.5179351,25.01628271
2025/06/02,新北市,三重區,雙園里,6500200-053,121.4970782,25.06809324
2025/06/02,新北市,中和區,福南里,6500300-080,121.5057547,24.98620725
2025/06/02,新北市,永和區,保安里,6500400-013,121.5064081,25.00916749
2025/06/02,新北市,淡水區,賢孝里,6501000-003,121.4579252,25.22845729
2025/06/02,新北市,永和區,頂溪里,6500400-029,121.5149052,25.01614801
2025/06/02,新北市,汐止區,復興里,6501100-008,121.6537684,25.06352198
2025/06/02,新北市,泰山區,大科里,6501600-001,121.4016705,25.05780307
2025/06/02,新北市,中和區,秀峰里,6500300-032,121.5189478,24.9899464
2025/06/02,新北市,中和區,福祥里,6500300-016,121.4990099,25.00500221
2025/06/02,新北市,中和區,景安里,6500300-050,121.5071188,24.99475002
2025/06/02,新北市,中和區,壽德里,6500300-070,121.4659799,24.99489534
2025/06/02,新北市,中和區,內南里,6500300-042,121.501119,24.9771884
2025/06/02,新北市,淡水區,義山里,6501000-006,121.4438017,25.20773586
2025/06/02,新北市,中和區,文元里,6500300-059,121.4818644,24.99632799
2025/06/02,新北市,中和區,正行里,6500300-093,121.4985181,24.99461949
2025/06/02,新北市,中和區,宜安里,6500300-074,121.513618,24.99713208
2025/06/02,新北市,新莊區,西盛里,6500500-015,121.4326259,25.01183892
2025/06/02,新北市,淡水區,屯山里,6501000-002,121.4616572,25.23687989
2025/06/03,新北市,板橋區,陽明里,6500100-116,121.4646579,25.02378069
2025/06/03,新北市,土城區,清和里,6501300-013,121.4628327,24.97443937
2025/06/03,新北市,新莊區,自立里,6500500-045,121.4560754,25.04585577
2025/06/03,新北市,新店區,新德里,6500600-039,121.5408367,24.96858959
2025/06/03,新北市,土城區,柑林里,6501300-009,121.453515,24.97760591
2025/06/03,新北市,中和區,忠孝里,6500300-038,121.5091972,24.98517171
2025/06/03,新北市,土城區,清和里,6501300-013,121.4628327,24.97443937
2025/06/03,新北市,三重區,秀江里,6500200-070,121.4987613,25.07222873
2025/06/03,新北市,土城區,日和里,6501300-007,121.4430975,24.98341481
2025/06/03,新北市,新店區,文明里,6500600-036,121.5405224,24.96301536
2025/06/03,新北市,新莊區,頭前里,6500500-002,121.4638219,25.05330699
2025/06/03,新北市,新莊區,自強里,6500500-042,121.4541151,25.04668222
2025/06/03,新北市,土城區,清和里,6501300-013,121.4628327,24.97443937
2025/06/03,新北市,新店區,中正里,6500600-044,121.5389302,24.97159997
2025/06/03,新北市,中和區,華南里,6500300-037,121.5121597,24.98243543
2025/06/03,新北市,土城區,復興里,6501300-035,121.455318,24.99120604
2025/06/03,新北市,新莊區,仁愛里,6500500-028,121.4569882,25.04817825
2025/06/03,新北市,三重區,龍門里,6500200-069,121.4983392,25.07278849
2025/06/03,新北市,土城區,貨饒里,6501300-008,121.4491925,24.99054981
2025/06/03,新北市,土城區,貨饒里,6501300-008,121.4491925,24.99054981
2025/06/03,新北市,新莊區,自信里,6500500-049,121.4543425,25.04878708
2025/06/03,新北市,土城區,貨饒里,6501300-008,121.4491925,24.99054981
2025/06/03,新北市,新莊區,化成里,6500500-036,121.4633195,25.04565734
2025/06/03,新北市,土城區,貨饒里,6501300-008,121.4491925,24.99054981
2025/06/03,新北市,土城區,廣興里,6501300-044,121.4572988,24.9893182
2025/06/03,新北市,新店區,中正里,6500600-044,121.5389302,24.97159997
2025/06/03,新北市,板橋區,明翠里,6500100-039,121.4650548,25.02618931
2025/06/03,新北市,新莊區,仁義里,6500500-061,121.458783,25.04793158
2025/06/04,新北市,中和區,中安里,6500300-023,121.5120142,25.00254783
2025/06/04,新北市,三重區,中興里,6500200-005,121.4694277,25.04851182
2025/06/04,新北市,板橋區,滿翠里,6500100-038,121.4637762,25.02939553
2025/06/04,新北市,中和區,安樂里,6500300-020,121.5128355,25.00009142
2025/06/04,新北市,中和區,安和里,6500300-021,121.5093067,24.99651731
2025/06/04,新北市,中和區,安平里,6500300-022,121.5095528,24.99919543
2025/06/04,新北市,中和區,安順里,6500300-075,121.5117682,24.99534174
2025/06/04,新北市,中和區,宜安里,6500300-074,121.513618,24.99713208
2025/06/05,新北市,板橋區,振興里,6500100-051,121.4813546,25.02299315
2025/06/05,新北市,樹林區,彭福里,6500700-017,121.4228679,24.98051432
2025/06/05,新北市,樹林區,中華里,6500700-038,121.4174642,24.98017555
2025/06/05,新北市,三重區,大有里,6500200-001,121.4730118,25.07041375
2025/06/05,新北市,三重區,重新里,6500200-046,121.4964855,25.06251726
2025/06/05,新北市,烏來區,烏來里,6502900-001,121.553487,24.85514321
2025/06/05,新北市,新莊區,民安里,6500500-032,121.4263167,25.01971226
2025/06/05,新北市,板橋區,成和里,6500100-113,121.434561,24.9948951
2025/06/05,新北市,板橋區,光復里,6500100-053,121.4860881,25.01921052
2025/06/05,新北市,樹林區,和平里,6500700-015,121.4217204,24.98396009
2025/06/06,新北市,瑞芳區,吉慶里,6501200-011,121.7693342,25.1105019
2025/06/06,新北市,蘆洲區,溪墘里,6501400-010,121.4774118,25.07993496
2025/06/06,新北市,深坑區,土庫里,6501800-003,121.6352888,25.01682705
2025/06/06,新北市,板橋區,聚安里,6500100-096,121.4403248,25.00272804
2025/06/06,新北市,雙溪區,牡丹里,6502500-006,121.8632672,25.0664536
2025/06/06,新北市,八里區,訊塘里,6502300-007,121.3947435,25.15159646
2025/06/06,新北市,汐止區,金龍里,6501100-033,121.6294309,25.07179248
2025/06/06,新北市,雙溪區,泰平里,6502500-012,121.821219,24.95134868
2025/06/06,新北市,雙溪區,三貂里,6502500-007,121.8469228,25.07128088
2025/06/06,新北市,三重區,長福里,6500200-064,121.5032092,25.06955863
2025/06/06,新北市,板橋區,大安里,6500100-094,121.4470626,25.00191702
2025/06/06,新北市,三重區,長泰里,6500200-063,121.5007714,25.06882485
2025/06/06,新北市,三重區,開元里,6500200-059,121.5035671,25.06580948
2025/06/06,新北市,蘆洲區,水湳里,6501400-006,121.4709156,25.09176383
2025/06/06,新北市,雙溪區,三港里,6502500-005,121.8778539,25.05876236
2025/06/06,新北市,永和區,民生里,6500400-049,121.5237935,24.99815125
2025/06/06,新北市,八里區,頂罟里,6502300-005,121.4027201,25.15953053
2025/06/06,新北市,瑞芳區,吉安里,6501200-012,121.7628167,25.10114001
2025/06/06,新北市,板橋區,港嘴里,6500100-050,121.4812357,25.02556558
2025/06/06,新北市,板橋區,龍安里,6500100-097,121.4395734,24.99957092
2025/06/06,新北市,板橋區,居仁里,6500100-120,121.4807437,25.01417152
2025/06/06,新北市,泰山區,黎明里,6501600-002,121.413326,25.06882272
2025/06/06,新北市,永和區,豫溪里,6500400-003,121.5172362,25.00952129
2025/06/06,新北市,汐止區,興福里,6501100-035,121.6366905,25.06675568
2025/06/08,新北市,新莊區,仁愛里,6500500-028,121.4569882,25.04817825
2025/06/08,新北市,板橋區,後埔里,6500100-110,121.4631215,25.00649576
2025/06/09,新北市,三峽區,中埔里,6500900-004,121.3578839,24.92825342
2025/06/09,新北市,土城區,清化里,6501300-015,121.4637217,24.9613197
2025/06/09,新北市,三重區,永安里,6500200-091,121.483176,25.07439213
2025/06/09,新北市,土城區,清化里,6501300-015,121.4637217,24.9613197
2025/06/09,新北市,新莊區,後德里,6500500-069,121.4251892,25.02694615
2025/06/09,新北市,汐止區,環河里,6501100-038,121.6245516,25.06175227
2025/06/09,新北市,三重區,成功里,6500200-007,121.4888547,25.05008461
2025/06/09,新北市,板橋區,德翠里,6500100-037,121.456438,25.02462206
2025/06/09,新北市,板橋區,雙玉里,6500100-063,121.4780302,25.02099053
2025/06/09,新北市,板橋區,漢生里,6500100-020,121.4618396,25.01631623
2025/06/09,新北市,新莊區,建福里,6500500-056,121.4280862,25.02756621
2025/06/09,新北市,土城區,清化里,6501300-015,121.4637217,24.9613197
2025/06/09,新北市,土城區,清化里,6501300-015,121.4637217,24.9613197
2025/06/09,新北市,土城區,清化里,6501300-015,121.4637217,24.9613197
2025/06/09,新北市,板橋區,長壽里,6500100-055,121.4815642,25.01616864
2025/06/09,新北市,土城區,清化里,6501300-015,121.4637217,24.9613197
2025/06/09,新北市,板橋區,新海里,6500100-105,121.4579796,25.02633752
2025/06/09,新北市,板橋區,國光里,6500100-014,121.4588056,25.01837827
